t,x,y,heading,speed
1788490555.08228,48.414969505115224,0.1147361952064827,106.34851262279051,0.0
1788490555.366167,48.396111758587004,0.09545022125347391,105.3253177654056,0.0
1788490555.7255318,48.497292796846644,0.12898971532189707,105.38254660372593,0.0
1788490555.948668,48.376417611825225,0.10407301923430112,106.84666404266704,0.0
1788490556.161173,48.42719072887278,0.10731424566916647,105.60024671121624,0.0
1788490556.334687,48.43624381719919,0.11163409869575769,105.3253177654056,0.0
1788490556.6028202,48.46473620423156,0.09685782255632702,105.50510569946198,0.0
1788490556.859031,48.44614424202216,0.10670098536324091,105.56721172466962,0.0
1788490557.801997,48.36226580600755,0.11299488364563082,107.42334342894367,0.0
1788490558.0937338,48.427630481610365,0.11283390205721255,106.36622366754364,0.0
1788490558.429858,48.39096686635619,0.12611149411796696,104.84697125310674,0.0
1788490558.647611,48.46591620669031,0.13399899749022093,105.68210030463956,0.0
1788490558.896224,48.36432876983557,0.08369437116304712,105.10080883269183,0.0
1788490559.105123,48.41603280424758,0.08548950124626431,105.3253177654056,0.0
1788490559.305273,48.41076246633794,0.0951775710988394,105.3253177654056,0.0
1788490559.532792,48.47439837480132,0.09425216004452852,105.52624698498232,0.0
1788490559.696887,48.3852287421159,0.09699535218123112,105.67557046625888,0.0
1788490559.978435,48.364901216250885,0.10929954606782855,106.41669279595288,0.0
1788490560.22931,48.41042999598206,0.0878878171662868,105.3253177654056,0.0
1788490560.559199,48.30197773456021,0.09757693844366455,107.55602604284331,0.0
1788490560.8408709,48.36509888829334,0.07009250711130077,105.77827141839668,0.0
1788490561.119143,48.446153836283706,0.09927617141335154,105.2844310312102,0.0
1788490561.375971,48.4418084627882,0.1068118962427812,104.68239637092904,0.0
1788490561.614849,48.39429958007775,0.13103814448891937,107.42334342894367,0.0
1788490561.805804,48.467373343284216,0.13201007113899244,105.61118975556712,0.0
1788490562.0213828,48.35399281368411,0.0831145613415758,109.9081645283307,0.0
1788490562.19984,48.48285797984934,0.007848487094112344,118.27064189769101,0.0
1788490562.411722,48.58284174840711,-0.09256979862600656,139.07104258747074,0.0
1788490562.638357,48.49678292127519,-0.08805451597703179,149.4427499967636,0.0
1788490562.809512,48.415824671600184,-0.04748125920262475,166.65918688470515,0.0
1788490562.9967291,48.42575066090309,-0.0008008909074347405,177.91354850086077,0.0
1788490563.2167628,48.401051294096646,-0.01782761441671757,-171.7241899106636,0.0
1788490563.449375,48.47858550653314,0.011293713276662246,-177.17938392981324,0.0
1788490563.633575,48.51240622663213,-0.09439972527499263,-172.81939830031547,0.0
1788490563.853457,48.490147625064225,0.06725853022781311,-164.97901366210715,0.0
1788490563.96732,48.47709479224463,0.05517867535819293,-164.82083321721097,0.0
1788490564.150622,48.507432292383406,0.03911304118766648,-164.89574858551134,0.0
1788490564.256922,48.50440915359148,0.06255322881445793,-164.84619630136075,0.0
1788490564.464177,48.48369253769352,0.0546316951941144,-164.70187656320155,0.0
1788490564.593107,48.49980836987992,0.021870923352968502,-164.3587959310987,0.0
1788490564.7111151,48.4935412555964,0.07943241102047413,-166.7771678500922,0.0
1788490564.905092,48.5041289820379,0.06310596693263065,-165.09505666520442,0.0
1788490564.979481,48.48140773500715,0.060895064032607915,-164.36338733961418,0.0
1788490565.1921,48.51493782618364,0.07198522953363856,-165.2896612509162,0.0
1788490565.266894,48.4929487661578,0.011981377705681584,-163.78518031857925,0.0
1788490565.458258,48.49671679014793,0.009895232352968603,-165.0237205836973,0.0
1788490565.655657,48.48775051132958,0.06277973444965393,-164.64233753297935,0.0
1788490566.398944,48.47105855322934,0.04584710718102053,-163.857978427852,0.0
1788490566.570396,48.51699436911899,0.06057993201899009,-165.00934935383037,0.0
1788490566.845129,48.56439624222724,0.03810612172637359,-165.16405135539827,0.0
1788490567.1417532,48.51635105012871,0.05553703332539933,-165.63379344029556,0.0
1788490567.3551738,48.5116256557775,0.056331357752371636,-164.89086653126776,0.0
1788490567.611582,48.50608411446186,0.05172574571808308,-164.66566479160258,0.0
1788490567.934946,48.469385527500876,0.030762310702224405,-163.96273876662212,0.0
1788490568.148932,48.47486466952396,0.0342375020082597,-165.2983410348367,0.0
1788490568.367993,48.50869695688296,0.051608177905192454,-164.520419439457,0.0
1788490569.141052,48.504267184293454,0.03238215381590076,-164.8310465977478,0.0
1788490569.556403,48.4737026550835,0.03058375934642682,-163.91801688602902,0.0
1788490569.926152,48.49213371580225,0.056915601086887396,-164.96801484876784,0.0
1788490570.1513548,48.50907415854552,0.06544483108615334,-164.7402401162252,0.0
1788490570.334038,48.466026461955394,0.0651988426395951,-166.39934293346641,0.0
1788490570.5249789,48.50712386689335,0.03362183332919971,-165.09805036755438,0.0
1788490570.725826,48.50603565484484,0.05997270119242068,-164.77068283121423,0.0
1788490570.916018,48.50205559643584,0.022648178340140906,-163.8493748087409,0.0
1788490571.108116,48.50637283865254,0.056675038493610636,-165.04699057143455,0.0
1788490571.3765771,48.479088057266104,0.04042031132552806,-163.89848712711597,0.0
1788490571.60971,48.480178393027074,0.057675811968462026,-164.91327447502312,0.0
1788490571.8933,48.50441814845009,0.024642565130446797,-164.47649293354738,0.0
1788490572.136079,48.51217473526917,0.06437922896061321,-165.319696462181,0.0
1788490572.372774,48.479379908331545,0.04313932854645708,-164.94944120844076,0.0
1788490572.9474251,48.48397544077492,0.058204756101909366,-167.20616672684594,0.0
1788490573.1621492,48.49379550865898,0.0721900795215909,-164.82558553383222,0.0
1788490573.4383712,48.47102294628056,0.016149976376250014,-163.90991796379387,0.0
1788490573.638015,48.608059680011785,0.06937679453081164,-172.6740020577186,0.0
1788490573.826784,48.63097188685589,-0.033514282222034335,174.2737233370185,0.0
1788490574.0293398,48.603140256908546,-0.017857832827063908,160.50625927429076,0.0
