t,x,y,heading,speed
1788546771.489109,39.856198717173584,14.232496192033016,148.799751526293,0.0
1788546771.922991,39.92094992580249,14.347524308143909,147.96151286051304,0.0
1788546773.608001,39.92318149623077,14.319735845867024,148.2285282795604,0.0
1788546774.73892,39.89393368898237,14.286206487075034,148.38198180560858,0.0
1788546775.2211,39.91189842390072,14.303255159839614,148.4284644819876,0.0
1788546777.6485918,39.91749730913289,14.326435122117191,147.98188399207754,0.0
1788546778.622753,39.866409559510316,14.276275807391743,148.31734822909675,0.0
1788546781.723389,39.851827195082976,14.213609164113892,148.92513169652267,0.0
1788546783.5862248,39.787018936205996,14.20854523695299,149.49138986714524,0.0
1788546784.390584,39.953741741519956,14.359150377561459,148.11152808687723,0.0
1788546784.914918,39.872630210110046,14.290737054279829,148.5413497302543,0.0
1788546785.5649579,39.915631734046485,14.330405290213744,148.02985309993562,0.0
1788546786.810262,39.89349195386605,14.292572176734543,148.39846297679355,0.0
1788546787.278496,39.88547100548292,14.28371898323331,148.69387451855323,0.0
1788546787.649895,39.88451502050573,14.273551477849642,148.4514861921898,0.0
1788546789.1449249,39.872361483720475,14.262558171630713,148.593829392953,0.0
1788546789.720929,39.84393804628777,14.225826933168978,148.7567345520397,0.0
1788546790.6794298,39.87435792561952,14.252318552984612,148.6394799831229,0.0
1788546791.1912892,39.914841789063445,14.350174537023797,148.1891613927811,0.0
1788546791.7247438,39.841644356723684,14.216724766147221,149.03489687201534,0.0
1788546792.265783,39.89884117716947,14.309611832725132,148.22397573480077,0.0
1788546793.32914,39.90530394590132,14.315589869009193,148.43819843496595,0.0
1788546794.8870249,39.903001029929925,14.317713973847301,148.16083848530104,0.0
1788546795.892753,39.89519758514342,14.301002568147677,148.28454720145965,0.0
1788546796.713126,39.874963928148794,14.301139333972603,148.25312069524728,0.0
1788546798.113627,39.45107562729454,13.56139561466971,-109.1969106620636,0.0
1788546798.380029,39.567481555117105,13.525095789960098,-108.36944186024175,0.0
1788546799.1251252,39.53069656043768,13.579536424609191,-108.48102266282632,0.0
1788546799.291429,39.67169186493128,13.518898611341015,-107.61398813307278,0.0
1788546799.784024,39.547774548958394,13.561783343288438,-108.65945675686953,0.0
1788546801.482823,39.36030046985201,13.546176757004257,-109.5345566938903,0.0
1788546801.6794329,39.69954983455009,13.51242745320522,-107.46023767016709,0.0
1788546802.250976,39.503086124693695,13.563976309800688,-108.63507312766876,0.0
1788546802.284817,39.58258356545254,13.539866947636547,-108.20527466587964,0.0
1788546802.613937,39.99428417912965,13.5476943121072,-104.347546794158,0.0
1788546802.764781,39.5765323315391,13.551091570502606,-108.36330727892738,0.0
1788546803.0810082,39.501960933699465,13.560474064561664,-108.92894547784232,0.0
1788546803.778831,39.55764716980581,13.555108005571412,-108.30166902649756,0.0
1788546804.219569,39.632426854988324,13.530637134420784,-108.02502529906297,0.0
1788546804.843114,39.30874515521314,13.576953180515055,-110.17239788945562,0.0
1788546805.2780511,39.704716890502084,13.510731410995593,-107.48171742651431,0.0
1788546805.624659,39.52199664971924,13.566791914580307,-108.61740440480787,0.0
1788546805.96778,39.72648407669507,13.502231028090286,-107.2175083267947,0.0
1788546806.5788999,39.6304107823667,13.554521558669137,-108.07421471286847,0.0
1788546807.317038,39.62710410767327,13.51416883581242,-107.73947217203175,0.0
1788546808.23331,39.547359661540774,13.55026885672087,-108.61503782818255,0.0
1788546811.883199,39.294677792344906,13.585117041357453,-110.37204499316567,0.0
1788546812.805142,39.68119105234785,13.532278083488663,-107.69678240658544,0.0
1788546813.719125,39.701709898596974,13.523480970424359,-107.50621586411478,0.0
1788546814.988657,39.411327831286734,13.559463741631077,-109.45630104192094,0.0
1788546815.574815,39.52436186472847,13.576128992931388,-108.81561903292265,0.0
1788546816.0427809,39.65395485843166,13.516565518514525,-107.69110533570938,0.0
1788546816.930511,39.61986368174247,13.547315381809462,-108.11074794282035,0.0
1788546817.773195,39.62894140795903,13.527095303931702,-107.87632244377784,0.0
1788546818.059436,39.68427834347302,13.494454957141448,-107.44447120000927,0.0
1788546818.529354,39.710956341161186,13.522422018024425,-107.3903619614104,0.0
1788546819.461635,39.23805966840483,13.609465338572905,-110.77630149513857,0.0
1788546820.118803,39.350964512531085,13.559991198904157,-109.91631595592673,0.0
1788546821.161597,39.672551130651065,13.505003971263498,-107.55656623715254,0.0
1788546821.4107351,39.36653489702623,13.563958458372555,-109.64696701748545,0.0
1788546821.6849868,39.25542333069635,13.623811845023532,-110.57406010415548,0.0
1788546822.364779,39.62082256525912,13.55302866100999,-108.1493654012778,0.0
1788546822.961835,39.65729485382928,13.521610724808095,-107.70483605755464,0.0
1788546824.12324,40.82978285514458,15.218160864564924,149.04650557711454,5.868933092093783
1788546824.387965,40.80986541923214,15.247204472993639,148.9037613296648,0.0
1788546824.7020822,40.82828364860959,15.23960955563058,148.8582737381132,0.0
1788546825.0271308,40.809232826788076,15.20538720374602,149.15426833913364,0.0
1788546825.122027,40.81582409791386,15.243647608688498,148.7623615088778,0.0
1788546825.490051,40.804435124547474,15.215877671675901,149.04780909277895,0.0
1788546825.7254899,40.80542264590431,15.222117005545751,148.99576213641444,0.0
1788546826.389063,40.76712732448292,15.140776205207782,149.74278164414392,0.0
1788546826.572364,40.770085747200326,15.159429496766515,149.48026951070568,0.0
1788546826.89788,40.76333461446903,15.141733438486924,149.6987771373516,0.0
1788546827.253833,40.809650225645015,15.212030667775869,149.06781194854858,0.0
1788546827.309375,40.722959263649706,15.082520868880636,150.27386176074089,0.0
1788546827.553298,40.84137773538622,15.263525959779862,148.6405673319249,0.0
1788546827.822926,40.80330016770935,15.195330938261826,149.22926805126622,0.0
1788546829.052664,40.83845759707265,15.252996715350665,148.72164193705316,0.0
1788546829.4462342,40.83209446846196,15.256174859921712,148.63871081066452,0.0
1788546829.7505522,40.81415103224022,15.233512742690136,148.87185404090496,0.0
1788546830.121681,40.806479196255445,15.180824066986757,149.31851794296767,0.0
1788546830.705836,40.79168767008751,15.187077918432042,149.33494818260613,0.0
1788546831.024618,40.80126263546089,15.203797390967127,149.23416860912664,0.0
1788546831.5661812,40.80064188889661,15.205105880464245,149.1683524625838,0.0
1788546831.991997,40.841305116281184,15.261127223250513,148.61595805736624,0.0
1788546832.555424,40.818462854441776,15.21081721131301,149.05006111515394,0.0
1788546835.079529,40.76898147043807,15.165092223128905,149.51326374968824,0.0
1788546835.410371,40.78608112677283,15.164655483182367,149.48065950029013,0.0
1788546836.215565,40.792397959096114,15.193692760247636,149.27706854314863,0.0
1788546836.78108,40.7738327750298,15.142119706810128,149.82281603200295,0.0
1788546837.953986,40.83662928881621,15.234311749385906,148.82818418518423,0.0
1788546838.763536,40.81175106271319,15.189958293373937,149.24023598440522,0.0
1788546839.145758,40.7348553962568,14.981019881252704,150.8884401011295,0.0
1788546840.904311,40.78068996941393,15.172086537249163,149.4627920975061,0.0
1788546841.46073,40.85608652098713,15.292733158591759,148.4307171827278,0.0
1788546842.610877,40.78396664406343,15.186622654563037,149.305398868111,0.0
1788546844.207459,40.811842664748376,15.220635133833913,149.0107339778554,0.0
1788546845.218216,40.75915448318427,15.214226876465759,149.26984007779038,0.0
1788546845.536803,40.812440794708024,15.227271744557024,148.91852292709086,0.0
1788546845.825312,40.806119048470606,15.21478005822493,149.0082335605087,0.0
1788546846.195091,40.80599467082652,15.192362534106689,149.29618328817241,0.0
1788546850.076281,40.83842574680001,15.254165138802428,148.59870216115394,0.0
1788546851.5278342,40.771093533625354,15.155930032530458,149.65144417649458,0.0
1788546852.560311,40.753280755991376,14.552502960758929,-88.44722395280107,0.0
1788546854.2949052,40.71720654434633,14.547267659593413,-88.69621732016175,0.0
1788546855.554097,40.667624730739526,14.553142781775712,-89.1423511021312,0.0
1788546855.935421,40.76878583610544,14.54634091076955,-88.48284887583188,0.0
1788546856.685316,40.764284699798296,14.548659457845478,-88.38826785455905,0.0
1788546858.282298,40.73382979425634,14.547757502672525,-88.66867916252093,0.0
1788546858.6225128,40.61442532377107,14.524736354278266,-89.19533783290694,0.0
1788546858.698754,40.74799692155047,14.549294706529771,-88.50679285527568,0.0
1788546859.168711,40.75676722122992,14.559073655496851,-88.43831025634283,0.0
1788546859.451241,40.73379569566797,14.537727766407915,-88.7095865213606,0.0
1788546859.863151,40.72959588887493,14.561070190601708,-88.43040230105632,0.0
1788546859.880471,40.74895267005226,14.557469793509277,-88.54494160007933,0.0
1788546860.2863948,40.85583118774402,14.575988544602055,-87.69280973955183,0.0
1788546860.964146,40.73308032640495,14.538005560037384,-88.64105567467274,0.0
