turn,commanded,cruise,id,reason,camera_deg,error_deg,unwrapped_deg,cam_samples,encoder_deg,encoder_error_deg,x0,y0,x1,y1,drift_cm,peak_vl,peak_vr,duration_s,frames,ready_before
1,90,0,5,stop,86.21,-3.79,86.01,15,,,6.06,-0.8,5.82,-1.48,0.72,,,0.0,0,1
2,-90,0,6,stop,-86.18,3.82,-85.95,17,,,5.84,-1.47,6.53,-1.16,0.76,,,0.0,0,1
3,180,0,7,stop,179.65,-0.35,179.67,14,,,6.53,-1.16,7.09,-2.75,1.69,,,0.0,0,1
4,-180,0,8,stop,-170.48,9.52,-170.36,13,,,7.09,-2.76,9.11,-1.16,2.57,,,0.0,0,1
5,-90,0,9,stop,-92.72,-2.72,-92.89,15,,,9.1,-1.15,9.36,-1.8,0.7,,,0.0,0,1
6,90,0,10,stop,91.47,1.47,91.5,13,,,9.35,-1.81,8.97,-1.7,0.4,,,0.0,0,1
7,-180,0,11,stop,-181.66,-1.66,-183.56,13,,,8.97,-1.7,8.19,-3.19,1.68,,,0.0,0,1
8,180,0,12,stop,133.98,-46.02,133.94,14,,,8.19,-3.17,7.53,-1.69,1.62,,,0.0,0,1
