turn,commanded,cruise,id,reason,camera_deg,error_deg,unwrapped_deg,cam_samples,encoder_deg,encoder_error_deg,x0,y0,x1,y1,drift_cm,peak_vl,peak_vr,duration_s,frames,ready_before
1,90,0,5,stop,89.78,-0.22,90.64,2,,,-25.65,18.83,-26.14,18.93,0.51,,,0.0,0,0
2,-90,0,6,stop,-90.05,-0.05,-90.51,16,,,-26.12,18.93,-26.18,18.93,0.06,,,0.0,0,1
3,180,0,7,stop,181.04,1.04,-178.43,7,,,-26.18,18.96,-26.54,18.89,0.37,,,0.0,0,1
4,-180,0,8,stop,-180.4,-0.4,-179.8,5,,,-26.54,18.91,-26.11,18.51,0.59,,,0.0,0,1
5,-90,0,9,stop,-91.93,-1.93,-92.25,7,,,-26.11,18.54,-25.83,17.86,0.73,,,0.0,0,1
6,90,0,10,stop,90.43,0.43,89.73,3,,,-25.84,17.88,-25.98,18.04,0.21,,,0.0,0,1
