t,x,y,heading,speed
1788558400.501377,1.8334280915994867,12.799697142684796,141.70586918673882,0.0
1788558400.725077,1.8102102195052172,12.770349735406944,141.16177830612833,0.0
1788558400.957242,1.8231787344014545,12.801559064557646,141.64680809985543,0.0
1788558401.157622,1.821235314626864,12.801201326611556,141.90425343122763,0.0
1788558401.3638191,1.8117525437025053,12.767884453190957,141.12237445365912,0.0
1788558401.583837,1.828173630450722,12.799913386856472,141.60401853884633,0.0
1788558401.7875001,1.8380493484204254,12.801173735817667,141.4622834280044,0.0
1788558401.965246,1.8127987942493882,12.766798469818909,141.25160688416372,0.0
1788558403.23811,1.8307017063410131,12.801102088974183,141.66192133562595,0.0
1788558403.471243,1.8131938836709633,12.76782188838622,141.1841363755833,0.0
1788558403.786825,1.8338471473153084,12.801620029496407,141.5585726632521,0.0
1788558404.0073888,1.8244679291727453,12.80191120018968,141.64129837760726,0.0
1788558404.207385,1.8284330348647226,12.79939593576491,141.6929802643666,0.0
1788558404.4507341,1.83568694885175,12.798413745853995,141.70035762745079,0.0
1788558404.7216,1.8313298999727379,12.799119197381996,141.692959329845,0.0
1788558405.053123,1.8285514833582204,12.799940547593428,141.50375294099354,0.0
1788558405.328345,1.8311675261823022,12.797490463162546,141.64645345055067,0.0
1788558405.7393138,1.8274300921951183,12.800077513855447,141.6407513671699,0.0
1788558406.2865899,1.829790152367174,12.802702984684782,141.71620579493117,0.0
1788558406.5030951,1.8258083805396863,12.804255602857921,141.74058189111645,0.0
1788558406.711744,1.8262747786447866,12.798739126807279,141.61208356065447,0.0
1788558407.048913,1.8286230810959239,12.799716457863434,141.41739224762853,0.0
1788558407.2463439,1.8139655322775086,12.770251689365336,141.11706522541954,0.0
1788558407.420655,1.8295735470993997,12.800848111106365,141.65897564088846,0.0
1788558407.640765,1.8238782889785239,12.804183571578466,141.56643837313834,0.0
1788558407.957101,1.8305062116913027,12.80240477045229,141.47923455997216,0.0
1788558408.204951,2.2371510782961304,13.55449201105421,162.29241653861328,3.5220265424602637
1788558408.473224,2.2184438045562818,15.349796985091,-156.5006035947435,7.219408202594313
1788558408.955999,1.7052926924462362,16.014666087702143,-138.9238356209297,1.7982318863908846
1788558409.907965,1.5618691109055278,16.16516019661234,-134.68167366962132,0.0
