t,x,y,heading,speed
1788626609.276851,21.283573810359698,-6.710863855229447,144.3295723708693,0.0
1788626609.859325,21.279633890973418,-6.71707142248164,144.4892065707793,0.0
1788626610.2102442,21.236050960128676,-6.682472756146653,143.63198067727967,0.0
1788626610.627428,21.284238674191887,-6.71001840037603,144.2541809672556,0.0
1788626611.577176,21.287264826999706,-6.707723875761687,144.2903883094384,0.0
1788626611.9527638,21.230772617172377,-6.664122366300154,144.29455930126824,0.0
1788626612.482118,21.372812603351353,-6.598387029575862,140.97105087215903,0.0
1788626613.2629828,21.276286588863208,-6.65251787129434,142.86605146497016,0.0
1788626614.813211,21.280049969451497,-6.712751559923367,144.35299822581055,0.0
1788626615.366401,21.23847470451808,-6.731431491869266,143.5889472250434,0.0
1788626616.02604,21.280675971947602,-6.7143008128859965,144.4142250171459,0.0
1788626617.110225,21.279427664830322,-6.717185417596322,144.41106700192614,0.0
1788626618.307817,21.277374923597833,-6.713363346340252,144.35098280757592,0.0
1788626618.8429928,21.281315859637704,-6.712247648791972,144.3782879140141,0.0
1788626619.77953,21.281750571261703,-6.70904420085425,144.35025935587714,0.0
1788626621.3349671,21.235625851542995,-6.683783103270706,143.65485176870902,0.0
1788626622.3187032,21.285025881954873,-6.713484216488866,144.34184023028195,0.0
1788626622.961914,21.282251448366644,-6.712842273926031,144.34319446832035,0.0
1788626623.932208,21.284195831121632,-6.706033220175823,144.2352734604196,0.0
1788626624.283672,21.226401017961383,-6.670295417403107,144.3918761238766,0.0
1788626625.8618839,21.280734947918262,-6.7128823738704355,144.39650872030842,0.0
1788626626.394114,21.281221673116107,-6.712043680535449,144.38797411119288,0.0
1788626626.695879,21.281726695634426,-6.716801476648229,144.39630079522613,0.0
1788626627.821182,21.28448933322202,-6.7105545452781,144.30949273810222,0.0
1788626628.7240279,21.284848597172772,-6.709160180694816,144.29191150902977,0.0
1788626629.1516218,21.285725638704378,-6.706290264034204,144.32800762177658,0.0
1788626629.776184,21.284445884918743,-6.703877207348074,144.23519089005015,0.0
1788626630.33309,21.28225615500933,-6.710603918011301,144.3370027862319,0.0
1788626631.611611,21.28221950214974,-6.7129135924826535,144.33725712080894,0.0
1788626631.862984,21.281134809086115,-6.71744613101595,144.3709215858625,0.0
1788626632.7609239,21.282598304055828,-6.715349621553056,144.3498235528357,0.0
1788626633.220072,21.23667909741951,-6.6807994177092,143.60586798586394,0.0
1788626634.469748,21.280058926744605,-6.712522317707921,144.34418824394118,0.0
1788626635.003316,21.283231405465788,-6.710103215833701,144.2982279611016,0.0
1788626635.418628,21.227897694570032,-6.67043235171901,144.3771676449786,0.0
1788626635.917187,21.28604234176687,-6.7033579972854795,144.20945634988163,0.0
